Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,"POWER CABLE, IN-LINK HC 2SP 15A 115V 8'- 813-0440",,WAT_813-0440,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"POWER CABLE, IN-LINK HC 2SP 15A 115V 8'- 813-0440",,,True,Waterway 813-0440,None,5,deny,,"POWER CABLE, IN-LINK HC 2SP 15A 115V 8'- 813-0440 None",,36.28,,813-0440,manual
,,,,Part Number,PWR STORM JET MSSG INT. (THRD) METAL ESC- 229-7747S,,WAT_229-7747S,,shopify,,,White Goods,,,Waterway,,"jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,PWR STORM JET MSSG INT. (THRD) METAL ESC- 229-7747S,,,True,Waterway 229-7747S,None,5,deny,,PWR STORM JET MSSG INT. (THRD) METAL ESC- 229-7747S None,,20.16,,229-7747S,manual
,,,,Part Number,- 640-8901 V,,WAT_640-8901 V,,shopify,,,White Goods,,,Waterway,,"flow fitting,residential,wholegood,pool,no-image",,,,,,,,True,,None,,- 640-8901 V,,,True,Waterway 640-8901 V,,5,deny,,- 640-8901 V None,,51.91,,640-8901 V,manual
,,,,Part Number,POWER GUNITE JET W/STRAIGHT BODY ASSY- 210-7800B,,WAT_210-7800B,,shopify,,,White Goods,,,Waterway,,"jet,unit,residential,wholegood,pool,no-image",,,,,,,,True,,,,POWER GUNITE JET W/STRAIGHT BODY ASSY- 210-7800B,,,True,Waterway 210-7800B,None,5,deny,,POWER GUNITE JET W/STRAIGHT BODY ASSY- 210-7800B None,,17.79,,210-7800B,manual
,,,,Part Number,"MINI STORM RIFLED INTERNAL ASSY, REVO W/ MTL- 212-0171S",,WAT_212-0171S,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"MINI STORM RIFLED INTERNAL ASSY, REVO W/ MTL- 212-0171S",,,True,Waterway 212-0171S,None,5,deny,,"MINI STORM RIFLED INTERNAL ASSY, REVO W/ MTL- 212-0171S None",,10.02,,212-0171S,manual
,,,,Part Number,"1-1/2"" FLEX, WHITE, 50FT/ R BULK PAC- 120-0140B",,WAT_120-0140B,,shopify,,,White Goods,,,Waterway,,"plumbing,residential,wholegood,pool,no-image",,,,,,,,True,,,,"1-1/2"" FLEX, WHITE, 50FT/ R BULK PAC- 120-0140B",,,True,Waterway 120-0140B,None,5,deny,,"1-1/2"" FLEX, WHITE, 50FT/ R BULK PAC- 120-0140B None",,2.09,,120-0140B,manual
,,,,Part Number,PULSATOR M/J EYEBALL ASSY ASSY- WHITE- 224-1040B,,WAT_224-1040B,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,PULSATOR M/J EYEBALL ASSY ASSY- WHITE- 224-1040B,,,True,Waterway 224-1040B,None,5,deny,,PULSATOR M/J EYEBALL ASSY ASSY- WHITE- 224-1040B None,,7.84,,224-1040B,manual
,,,,Part Number,PWR STORM JET DIR. INT TWIRL EYE. MTL ESC (BAG)- 212-7640S-B,,WAT_212-7640S-B,,shopify,,,White Goods,,,Waterway,,"jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,PWR STORM JET DIR. INT TWIRL EYE. MTL ESC (BAG)- 212-7640S-B,,,True,Waterway 212-7640S-B,None,5,deny,,PWR STORM JET DIR. INT TWIRL EYE. MTL ESC (BAG)- 212-7640S-B None,,15.27,,212-7640S-B,manual
,,,,Part Number,POLY STORM ROTO INT. METAL ESC.-BLK- 212-8011S,,WAT_212-8011S,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,POLY STORM ROTO INT. METAL ESC.-BLK- 212-8011S,,,True,Waterway 212-8011S,None,5,deny,,POLY STORM ROTO INT. METAL ESC.-BLK- 212-8011S None,,13.79,,212-8011S,manual
,,,,Part Number,RETURN SWEEP ASSY HARD PLUMBING FOR SAND FIL- 500-1901,,WAT_500-1901,,shopify,,,Filters,,,Waterway,,"sand,residential,wholegood,pool,no-image",,,,,,,,True,,,,RETURN SWEEP ASSY HARD PLUMBING FOR SAND FIL- 500-1901,,,True,Waterway 500-1901,None,5,deny,,RETURN SWEEP ASSY HARD PLUMBING FOR SAND FIL- 500-1901 None,,13.88,,500-1901,manual
,,,,Part Number,"WALLFITTING, POLY GUNITE R1- 215-1071B",,WAT_215-1071B,,shopify,,,White Goods,,,Waterway,,"unit,residential,wholegood,pool,no-image",,,,,,,,True,,,,"WALLFITTING, POLY GUNITE R1- 215-1071B",,,True,Waterway 215-1071B,None,5,deny,,"WALLFITTING, POLY GUNITE R1- 215-1071B None",,3.55,,215-1071B,manual
,,,,Part Number,"MINI STORM DIRECTIONAL INT. XLRG METAL ESC.1/4""NOZ- 212-8417SSM",,WAT_212-8417SSM,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"MINI STORM DIRECTIONAL INT. XLRG METAL ESC.1/4""NOZ- 212-8417SSM",,,True,Waterway 212-8417SSM,None,5,deny,,"MINI STORM DIRECTIONAL INT. XLRG METAL ESC.1/4""NOZ- 212-8417SSM None",,10.71,,212-8417SSM,manual
,,,,Part Number,"F.A.S CURVE HANDLE 1""T/A A/C NOTCHED & VRTX- 662-2109-STS",,WAT_662-2109-STS,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"F.A.S CURVE HANDLE 1""T/A A/C NOTCHED & VRTX- 662-2109-STS",,,True,Waterway 662-2109-STS,None,5,deny,,"F.A.S CURVE HANDLE 1""T/A A/C NOTCHED & VRTX- 662-2109-STS None",,4.6,,662-2109-STS,manual
,,,,Part Number,"2"" TOP ACS DIVERTER VALVE VERT. 2-PORT 2-TONE 6SPK- 600-3141-1",,WAT_600-3141-1,,shopify,,,Valves,,,Waterway,,"valve,diverter,residential,wholegood,pool,no-image",,,,,,,,True,,,,"2"" TOP ACS DIVERTER VALVE VERT. 2-PORT 2-TONE 6SPK- 600-3141-1",,,True,Waterway 600-3141-1,None,5,deny,,"2"" TOP ACS DIVERTER VALVE VERT. 2-PORT 2-TONE 6SPK- 600-3141-1 None",,18.22,,600-3141-1,manual
,,,,Part Number,STORM JET INT.(THRD) DIRECTIONAL SMTH FACE ESC- 229-6647,,WAT_229-6647,,shopify,,,White Goods,,,Waterway,,"jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,STORM JET INT.(THRD) DIRECTIONAL SMTH FACE ESC- 229-6647,,,True,Waterway 229-6647,None,5,deny,,STORM JET INT.(THRD) DIRECTIONAL SMTH FACE ESC- 229-6647 None,,8.73,,229-6647,manual
,,,,Part Number,GUNITE PULSATOR M/J EYEBALL ASSY - WHITE- 224-1040G,,WAT_224-1040G,,shopify,,,White Goods,,,Waterway,,"unit,residential,wholegood,spa,no-image",,,,,,,,True,,None,,GUNITE PULSATOR M/J EYEBALL ASSY - WHITE- 224-1040G,,,True,Waterway 224-1040G,806105265449,5,deny,,GUNITE PULSATOR M/J EYEBALL ASSY - WHITE- 224-1040G None,,9.13,,224-1040G,manual
,,,,Part Number,- 640-3850,,WAT_640-3850,,shopify,,,White Goods,,,Waterway,,"spa,residential,wholegood,no-image",,,,,,,,True,,None,,- 640-3850,,,True,Waterway 640-3850,,5,deny,,- 640-3850 None,,24.21,,640-3850,manual
,,,,Part Number,"PWR STORM FIX ROTO, DSG SWIRL ESC & EYEBALL - MTL.- 212-6389-DSGS",,WAT_212-6389-DSGS,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"PWR STORM FIX ROTO, DSG SWIRL ESC & EYEBALL - MTL.- 212-6389-DSGS",,,True,Waterway 212-6389-DSGS,None,5,deny,,"PWR STORM FIX ROTO, DSG SWIRL ESC & EYEBALL - MTL.- 212-6389-DSGS None",,18.36,,212-6389-DSGS,manual
,,,,Part Number,LID - ULTA SKIM FILTER- 519-8167,,WAT_519-8167,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,LID - ULTA SKIM FILTER- 519-8167,,,True,Waterway 519-8167,None,5,deny,,LID - ULTA SKIM FILTER- 519-8167 None,,10.07,,519-8167,manual
,,,,Part Number,LID- 519-8160,,WAT_519-8160,,shopify,,,Accessories,,,Waterway,,"no-cat,no-image",,,,,,,,True,,,,LID- 519-8160,,,True,Waterway 519-8160,None,0,deny,,LID- 519-8160 LID,,None,,519-8160,manual
,,,,Part Number,LID - ULTA SKIM FILTER - BLACK- 519-8161,,WAT_519-8161,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,LID - ULTA SKIM FILTER - BLACK- 519-8161,,,True,Waterway 519-8161,None,5,deny,,LID - ULTA SKIM FILTER - BLACK- 519-8161 None,,10.07,,519-8161,manual
,,,,Part Number,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4397",,WAT_210-4397,,shopify,,,White Goods,,,Waterway,,"valve,jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4397",,,True,Waterway 210-4397,None,5,deny,,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4397 None",,33.56,,210-4397,manual
,,,,Part Number,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4391",,WAT_210-4391,,shopify,,,White Goods,,,Waterway,,"valve,jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4391",,,True,Waterway 210-4391,None,5,deny,,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4391 None",,33.56,,210-4391,manual
,,,,Part Number,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4390",,WAT_210-4390,,shopify,,,White Goods,,,Waterway,,"valve,jet,residential,wholegood,spa,no-image",,,,,,,,True,,None,,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4390",,,True,Waterway 210-4390,806105376732,5,deny,,"TURBO JET DIVERTER VALVE JET BODY ASSY, 5 SCALLOP- 210-4390 None",,33.56,,210-4390,manual
,,,,Part Number,"WATER FEATURE ASSEMBLY 1/2""S (N) - GRAY- 675-0737",,WAT_675-0737,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"WATER FEATURE ASSEMBLY 1/2""S (N) - GRAY- 675-0737",,,True,Waterway 675-0737,None,5,deny,,"WATER FEATURE ASSEMBLY 1/2""S (N) - GRAY- 675-0737 None",,19.42,,675-0737,manual
,,,,Part Number,"BATH II FACEPLATE 2"" IN- 311-3120",,WAT_311-3120,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"BATH II FACEPLATE 2"" IN- 311-3120",,,True,Waterway 311-3120,None,5,deny,,"BATH II FACEPLATE 2"" IN- 311-3120 None",,5.62,,311-3120,manual
,,,,Part Number,"SMART PLUMB 3/4""BARB PLUG ""SP"" (BAG)- 715-0040B",,WAT_715-0040B,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"SMART PLUMB 3/4""BARB PLUG ""SP"" (BAG)- 715-0040B",,,True,Waterway 715-0040B,None,5,deny,,"SMART PLUMB 3/4""BARB PLUG ""SP"" (BAG)- 715-0040B None",,1.72,,715-0040B,manual
,,,,Part Number,"WATER FEATURE ASSEMBLY 1/2""S (N) -WHITE- 675-0730",,WAT_675-0730,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"WATER FEATURE ASSEMBLY 1/2""S (N) -WHITE- 675-0730",,,True,Waterway 675-0730,None,5,deny,,"WATER FEATURE ASSEMBLY 1/2""S (N) -WHITE- 675-0730 None",,19.42,,675-0730,manual
,,,,Part Number,WALLFITTINGS - LO PROFILE RETURN COVER- 215-1500,,WAT_215-1500,,shopify,,,White Goods,,,Waterway,,"cover,return,residential,wholegood,pool,no-image",,,,,,,,True,,,,WALLFITTINGS - LO PROFILE RETURN COVER- 215-1500,,,True,Waterway 215-1500,None,5,deny,,WALLFITTINGS - LO PROFILE RETURN COVER- 215-1500 None,,3.91,,215-1500,manual
,,,,Part Number,"BEZEL, 2"" DIVERTER VALVE - DSG- 602-3669-DSG",,WAT_602-3669-DSG,,shopify,,,Valves,,,Waterway,,"valve,diverter,residential,wholegood,pool,no-image",,,,,,,,True,,,,"BEZEL, 2"" DIVERTER VALVE - DSG- 602-3669-DSG",,,True,Waterway 602-3669-DSG,None,5,deny,,"BEZEL, 2"" DIVERTER VALVE - DSG- 602-3669-DSG None",,2.41,,602-3669-DSG,manual
,,,,Part Number,"OBSOLETE COMPLETE POOL PUMP AG, CD, 1/2 HP, 115V, 1-SPEED, 6- 3410210-1549",,WAT_3410210-1549,,shopify,,,Accessories,,,Waterway,,"no-cat,no-image",,,,,,,,True,,,,"OBSOLETE COMPLETE POOL PUMP AG, CD, 1/2 HP, 115V, 1-SPEED, 6- 3410210-1549",,,True,Waterway 3410210-1549,None,0,deny,,"OBSOLETE COMPLETE POOL PUMP AG, CD, 1/2 HP, 115V, 1-SPEED, 6- 3410210-1549 OBSOLETE COMPLETE POOL PUMP AG, CD, 1/2 HP, 115V, 1-SPEED, 6' NEMA CORD",,None,,3410210-1549,manual
,,,,Part Number,OZONE CLUSTER WALLFITTING W/TEXTURE -BLACK- 215-9941,,WAT_215-9941,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,OZONE CLUSTER WALLFITTING W/TEXTURE -BLACK- 215-9941,,,True,Waterway 215-9941,None,5,deny,,OZONE CLUSTER WALLFITTING W/TEXTURE -BLACK- 215-9941 None,,2.35,,215-9941,manual
,,,,Part Number,POLY JET INT.PULS W/5 SCALLP TXT ESC.(BAG)- 210-6527B,,WAT_210-6527B,,shopify,,,White Goods,,,Waterway,,"jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,POLY JET INT.PULS W/5 SCALLP TXT ESC.(BAG)- 210-6527B,,,True,Waterway 210-6527B,None,5,deny,,POLY JET INT.PULS W/5 SCALLP TXT ESC.(BAG)- 210-6527B None,,15.17,,210-6527B,manual
,,,,Part Number,OZONE CLUSTER WALLFITTING W/TEXTURE- 215-9947,,WAT_215-9947,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,OZONE CLUSTER WALLFITTING W/TEXTURE- 215-9947,,,True,Waterway 215-9947,None,5,deny,,OZONE CLUSTER WALLFITTING W/TEXTURE- 215-9947 None,,2.35,,215-9947,manual
,,,,Part Number,"25 SQ.FT. T/L FILT,BYPASS,10TAB BROM LESS CART- 500-2550LC",,WAT_500-2550LC,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,"25 SQ.FT. T/L FILT,BYPASS,10TAB BROM LESS CART- 500-2550LC",,,True,Waterway 500-2550LC,None,5,deny,,"25 SQ.FT. T/L FILT,BYPASS,10TAB BROM LESS CART- 500-2550LC None",,65.03,,500-2550LC,manual
,,,,Part Number,RENEGADE GUNITE SKIMMER LID ASSY WW-DRK-GRY- 540-6479WW-D,,WAT_540-6479WW-D,,shopify,,,White Goods,,,Waterway,,"skimmer,residential,pool,no-image,wholegood",,,,,,,,True,,None,,RENEGADE GUNITE SKIMMER LID ASSY WW-DRK-GRY- 540-6479WW-D,,,True,Waterway 540-6479WW-D,806105098849,5,deny,,RENEGADE GUNITE SKIMMER LID ASSY WW-DRK-GRY- 540-6479WW-D None,,12.19,,540-6479WW-D,manual
,,,,Part Number,"LABEL TAGS, 3-WAY DIVERTER VALVE- 602-7177",,WAT_602-7177,,shopify,,,Valves,,,Waterway,,"valve,diverter,residential,wholegood,pool,no-image",,,,,,,,True,,,,"LABEL TAGS, 3-WAY DIVERTER VALVE- 602-7177",,,True,Waterway 602-7177,None,5,deny,,"LABEL TAGS, 3-WAY DIVERTER VALVE- 602-7177 None",,1.72,,602-7177,manual
,,,,Part Number,MINI STORM TWIN ROTO INT. METAL REVO ESC.- WHT.- 212-8860S,,WAT_212-8860S,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,MINI STORM TWIN ROTO INT. METAL REVO ESC.- WHT.- 212-8860S,,,True,Waterway 212-8860S,None,5,deny,,MINI STORM TWIN ROTO INT. METAL REVO ESC.- WHT.- 212-8860S None,,12.36,,212-8860S,manual
,,,,Part Number,"NOZZLE TREE, 1/2"", 5/8"" & 3/4"" WHIRLPOOL JET- 217-1600",,WAT_217-1600,,shopify,,,White Goods,,,Waterway,,"jet,pool,residential,wholegood,no-image",,,,,,,,True,,,,"NOZZLE TREE, 1/2"", 5/8"" & 3/4"" WHIRLPOOL JET- 217-1600",,,True,Waterway 217-1600,None,5,deny,,"NOZZLE TREE, 1/2"", 5/8"" & 3/4"" WHIRLPOOL JET- 217-1600 None",,2.62,,217-1600,manual
,,,,Part Number,BACK CAGE FOR NECK JET- 218-7070,,WAT_218-7070,,shopify,,,White Goods,,,Waterway,,"jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,BACK CAGE FOR NECK JET- 218-7070,,,True,Waterway 218-7070,None,5,deny,,BACK CAGE FOR NECK JET- 218-7070 None,,3.49,,218-7070,manual
,,,,Part Number,"WALLFITTING 1 1/2""FPTx1 1/2""S - DARK/GRAY- 215-9159-DKG",,WAT_215-9159-DKG,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"WALLFITTING 1 1/2""FPTx1 1/2""S - DARK/GRAY- 215-9159-DKG",,,True,Waterway 215-9159-DKG,806105045690,5,deny,,"WALLFITTING 1 1/2""FPTx1 1/2""S - DARK/GRAY- 215-9159-DKG None",,3.31,,215-9159-DKG,manual
https://s3-us-west-1.amazonaws.com/oppics/full/WAT/WAT_310-1380.jpg,,,,Part Number,"OBSOLETE IMPELLER, 1 H.P. SVL56- 310-1380",,WAT_310-1380,,shopify,,,Accessories,,310-1380,Waterway,,"no-cat,has-image",,,,,,,,True,,,,"OBSOLETE IMPELLER, 1 H.P. SVL56- 310-1380",,,True,Waterway 310-1380,None,0,deny,,"OBSOLETE IMPELLER, 1 H.P. SVL56- 310-1380 OBSOLETE IMPELLER, 1 H.P. SVL56",,None,,310-1380,manual
,,,,Part Number,CLTR STORM FIX TWIN. MTL. BLK E/B 6 SPOKE BLK ESC- 212-1441S,,WAT_212-1441S,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,CLTR STORM FIX TWIN. MTL. BLK E/B 6 SPOKE BLK ESC- 212-1441S,,,True,Waterway 212-1441S,None,5,deny,,CLTR STORM FIX TWIN. MTL. BLK E/B 6 SPOKE BLK ESC- 212-1441S None,,6.67,,212-1441S,manual
,,,,Part Number,"2"" SOCKET x 2"" SOCKET SWEEP ELL- 411-9131",,WAT_411-9131,,shopify,,,White Goods,,,Waterway,,"plumbing,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"2"" SOCKET x 2"" SOCKET SWEEP ELL- 411-9131",,,True,Waterway 411-9131,806105448132,5,deny,,"2"" SOCKET x 2"" SOCKET SWEEP ELL- 411-9131 None",,2.52,,411-9131,manual
,,,,Part Number,"2"" SOCKET x 2"" SOCKET SWEEP ELL- 411-9130",,WAT_411-9130,,shopify,,,White Goods,,,Waterway,,"plumbing,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"2"" SOCKET x 2"" SOCKET SWEEP ELL- 411-9130",,,True,Waterway 411-9130,806105083883,5,deny,,"2"" SOCKET x 2"" SOCKET SWEEP ELL- 411-9130 None",,2.47,,411-9130,manual
,,,,Part Number,POLY STORM DIRECTIONAL INTRNL. 5 SCLP ESC.- 212-8059-STS,,WAT_212-8059-STS,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,POLY STORM DIRECTIONAL INTRNL. 5 SCLP ESC.- 212-8059-STS,,,True,Waterway 212-8059-STS,None,5,deny,,POLY STORM DIRECTIONAL INTRNL. 5 SCLP ESC.- 212-8059-STS None,,7.54,,212-8059-STS,manual
,,,,Part Number,MINI STORM ROTO INTL. 4 SWIRL MTL ESC. - DSG- 212-8479S-DSG,,WAT_212-8479S-DSG,,shopify,,,White Goods,,,Waterway,,"white goods,residential,wholegood,pool,no-image",,,,,,,,True,,,,MINI STORM ROTO INTL. 4 SWIRL MTL ESC. - DSG- 212-8479S-DSG,,,True,Waterway 212-8479S-DSG,None,5,deny,,MINI STORM ROTO INTL. 4 SWIRL MTL ESC. - DSG- 212-8479S-DSG None,,11.19,,212-8479S-DSG,manual
,,,,Part Number,2HP CHAMPION WETEND ASSY W/ SVL BASE- 310-7920,,WAT_310-7920,,shopify,,,Pumps,,,Waterway,,"motor,residential,wholegood,pool,no-image",,,,,,,,True,,,,2HP CHAMPION WETEND ASSY W/ SVL BASE- 310-7920,,,True,Waterway 310-7920,None,5,deny,,2HP CHAMPION WETEND ASSY W/ SVL BASE- 310-7920 None,,231.61,,310-7920,manual
,,,,Part Number,"MINI STORM JET BDY ASSY 3/4""RB x NO AIR-GRMT- 228-0340GA",,WAT_228-0340GA,,shopify,,,White Goods,,,Waterway,,"jet,residential,wholegood,pool,no-image",,,,,,,,True,,,,"MINI STORM JET BDY ASSY 3/4""RB x NO AIR-GRMT- 228-0340GA",,,True,Waterway 228-0340GA,None,5,deny,,"MINI STORM JET BDY ASSY 3/4""RB x NO AIR-GRMT- 228-0340GA None",,4.92,,228-0340GA,manual
