Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,GSKT SAND DRN SD15/19/22 - 154713,,PEN_154713,,shopify,,,Filters,,,Pentair,,"sand,part,residential,pool,no-image",,,,,,,,True,,None,,GSKT SAND DRN SD15/19/22 - 154713,,,True,Pentair 154713,788379692094,5,deny,,GSKT SAND DRN SD15/19/22 - 154713 None,,1.85,,154713,manual
,,,,Part Number,"FIX HSG 3/4""45DEG CON SB - 78243200",,PEN_78243200,,shopify,,,Lighting,,,Pentair,,"light,lighting,auto controller,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"FIX HSG 3/4""45DEG CON SB - 78243200",,,True,Pentair 78243200,788379648909,5,deny,,"FIX HSG 3/4""45DEG CON SB - 78243200 None",,58.18,,78243200,manual
,,,,Part Number,- 744000230,,PEN_744000230,,shopify,,,Maintenance,,,Pentair,,"testing,maintenance,equipment,residential,wholegood,pool,no-image",,,,,,,,True,,None,,- 744000230,,,True,Pentair 744000230,788379795672,5,deny,,- 744000230 None,,211.66,,744000230,manual
,,,,Part Number,AIR RELIEF ASY MANF - 98209803,,PEN_98209803,,shopify,,,Filters,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,AIR RELIEF ASY MANF - 98209803,,,True,Pentair 98209803,,5,deny,,AIR RELIEF ASY MANF - 98209803 None,,14.52,,98209803,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533909",,PEN_10533909,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533909",,,True,Pentair 10533909,788379809317,5,deny,,"Flue Collector, Sweep Sh - 10533909 None",,246.43,,10533909,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533908",,PEN_10533908,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533908",,,True,Pentair 10533908,788379809300,5,deny,,"Flue Collector, Sweep Sh - 10533908 None",,240.87,,10533908,manual
,,,,Part Number,FT INSRT BLK WF INTLFLO - 357160,,PEN_357160,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,FT INSRT BLK WF INTLFLO - 357160,,,True,Pentair 357160,788379701376,5,deny,,FT INSRT BLK WF INTLFLO - 357160 None,,11.59,,357160,manual
,,,,Part Number,PLG DRN WFE BLK - 357161,,PEN_357161,,shopify,,,Pumps,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,PLG DRN WFE BLK - 357161,,,True,Pentair 357161,788379699659,5,deny,,PLG DRN WFE BLK - 357161 None,,3.21,,357161,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533903",,PEN_10533903,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533903",,,True,Pentair 10533903,788379809256,5,deny,,"Flue Collector, Sweep Sh - 10533903 None",,122.74,,10533903,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533902",,PEN_10533902,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533902",,,True,Pentair 10533902,788379809249,5,deny,,"Flue Collector, Sweep Sh - 10533902 None",,105.75,,10533902,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533901",,PEN_10533901,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533901",,,True,Pentair 10533901,788379776107,5,deny,,"Flue Collector, Sweep Sh - 10533901 None",,77.44,,10533901,manual
,,,,Part Number,MTR 10HP 3600/60/3 TE 200V 215JM- 16831-0320,,PEN_16831-0320,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,MTR 10HP 3600/60/3 TE 200V 215JM- 16831-0320,,,True,Pentair 16831-0320,22315368828,5,deny,,MTR 10HP 3600/60/3 TE 200V 215JM- 16831-0320 None,,1102.05,,16831-0320,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533907",,PEN_10533907,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533907",,,True,Pentair 10533907,788379809294,5,deny,,"Flue Collector, Sweep Sh - 10533907 None",,180.07,,10533907,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533906",,PEN_10533906,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533906",,,True,Pentair 10533906,788379809287,5,deny,,"Flue Collector, Sweep Sh - 10533906 None",,178.66,,10533906,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533905",,PEN_10533905,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533905",,,True,Pentair 10533905,788379809270,5,deny,,"Flue Collector, Sweep Sh - 10533905 None",,156.82,,10533905,manual
,,,,Part Number,"Flue Collector, Sweep Sh - 10533904",,PEN_10533904,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"Flue Collector, Sweep Sh - 10533904",,,True,Pentair 10533904,788379809263,5,deny,,"Flue Collector, Sweep Sh - 10533904 None",,137.31,,10533904,manual
,,,,Part Number,KIT IGNITER SILICONE NITRIDE- 460799Z,,PEN_460799Z,,shopify,,,Heaters,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,KIT IGNITER SILICONE NITRIDE- 460799Z,,,True,Pentair 460799Z,788379724825,5,deny,,KIT IGNITER SILICONE NITRIDE- 460799Z None,,83.35,,460799Z,manual
,,,,Part Number,"SPRING,LATCH MODEL 186 L. TRAPW/18656,18654 LAR- R18655",,PEN_R18655,,shopify,,,Maintenance,,,Pentair,,"maintenance,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"SPRING,LATCH MODEL 186 L. TRAPW/18656,18654 LAR- R18655",,,True,Pentair R18655,788379009977,5,deny,,"SPRING,LATCH MODEL 186 L. TRAPW/18656,18654 LAR- R18655 None",,1.79,,R18655,manual
,,,,Part Number,"FLT THS 34""X61""SAND - 143461",,PEN_143461,,shopify,,,Filters,,,Pentair,,"sand,commercial,wholegood,pool,no-image",,,,,,,,True,,None,,"FLT THS 34""X61""SAND - 143461",,,True,Pentair 143461,788379723637,5,deny,,"FLT THS 34""X61""SAND - 143461 None",,9214.26,,143461,manual
,,,,Part Number,HEADER RTN - 10416100,,PEN_10416100,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,HEADER RTN - 10416100,,,True,Pentair 10416100,788379856861,5,deny,,HEADER RTN - 10416100 None,,524.86,,10416100,manual
,,,,Part Number,"UV CLP 260W 2L 2X130 6""V 3""F PLC, NSF50- PLP6260A6-3FN",,PEN_PLP6260A6-3FN,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,"UV CLP 260W 2L 2X130 6""V 3""F PLC, NSF50- PLP6260A6-3FN",,,True,Pentair PLP6260A6-3FN,,5,deny,,"UV CLP 260W 2L 2X130 6""V 3""F PLC, NSF50- PLP6260A6-3FN None",,10875.82,,PLP6260A6-3FN,manual
,,,,Part Number,PUMP HOUSING - L76-49,,PEN_L76-49,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,PUMP HOUSING - L76-49,,,True,Pentair L76-49,22315374461,5,deny,,PUMP HOUSING - L76-49 None,,220.94,,L76-49,manual
,,,,Part Number,VLV MNL - V2013900,,PEN_V2013900,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,VLV MNL - V2013900,,,True,Pentair V2013900,788379851286,5,deny,,VLV MNL - V2013900 None,,301.25,,V2013900,manual
,,,,Part Number,NICHE & COVER ASSY STER SILVER  4 PACK- R172542SS,,PEN_R172542SS,,shopify,,,Filters,,,Pentair,,"whole good,residential,part,pool,no-image",,,,,,,,True,,None,,NICHE & COVER ASSY STER SILVER  4 PACK- R172542SS,,,True,Pentair R172542SS,788379707910,5,deny,,NICHE & COVER ASSY STER SILVER  4 PACK- R172542SS None,,17.7,,R172542SS,manual
,,,,Part Number,MTR PKG 5HP 1PH 230V C PUMP- 071366S,,PEN_071366S,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,MTR PKG 5HP 1PH 230V C PUMP- 071366S,,,True,Pentair 071366S,788379804862,5,deny,,MTR PKG 5HP 1PH 230V C PUMP- 071366S None,,2090.78,,071366S,manual
,,,,Part Number,"VLV 3/8""PIPE THD FLOAT - 261058",,PEN_261058,,shopify,,,White Goods,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,"VLV 3/8""PIPE THD FLOAT - 261058",,,True,Pentair 261058,788379852993,5,deny,,"VLV 3/8""PIPE THD FLOAT - 261058 None",,21.22,,261058,manual
,,,,Part Number,PILOT JC LP STNDNG PILOT - W0034600,,PEN_W0034600,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,PILOT JC LP STNDNG PILOT - W0034600,,,True,Pentair W0034600,788379766634,5,deny,,PILOT JC LP STNDNG PILOT - W0034600 None,,61.57,,W0034600,manual
,,,,Part Number,"VLV HIFLO 2""SAND - 261050",,PEN_261050,,shopify,,,Filters,,,Pentair,,"sand,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"VLV HIFLO 2""SAND - 261050",,,True,Pentair 261050,788379674359,5,deny,,"VLV HIFLO 2""SAND - 261050 None",,154.38,,261050,manual
,,,,Part Number,FRAME SEALING S15 - 85000300,,PEN_85000300,,shopify,,,White Goods,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,FRAME SEALING S15 - 85000300,,,True,Pentair 85000300,788379625351,5,deny,,FRAME SEALING S15 - 85000300 None,,28.32,,85000300,manual
,,,,Part Number,"VLV MPT 2""SAND PRAHER - 261055",,PEN_261055,,shopify,,,Filters,,,Pentair,,"sand,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"VLV MPT 2""SAND PRAHER - 261055",,,True,Pentair 261055,788379674366,5,deny,,"VLV MPT 2""SAND PRAHER - 261055 None",,177.2,,261055,manual
,,,,Part Number,GEAR AXLE - BLUE - COMPL ETE- LG26L,,PEN_LG26L,,shopify,,,Cleaners,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,GEAR AXLE - BLUE - COMPL ETE- LG26L,,,True,Pentair LG26L,807318007338,5,deny,,GEAR AXLE - BLUE - COMPL ETE- LG26L None,,39.87,,LG26L,manual
,,,,Part Number,MAGICFALLS ARC SHT 600MM WIDE EX- 581202ASWEX,,PEN_581202ASWEX,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,MAGICFALLS ARC SHT 600MM WIDE EX- 581202ASWEX,,,True,Pentair 581202ASWEX,788379857653,5,deny,,MAGICFALLS ARC SHT 600MM WIDE EX- 581202ASWEX None,,371.44,,581202ASWEX,manual
,,,,Part Number,WTRARC SH EX 2' W - 581202ASW,,PEN_581202ASW,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,WTRARC SH EX 2' W - 581202ASW,,,True,Pentair 581202ASW,788379750916,5,deny,,WTRARC SH EX 2' W - 581202ASW None,,371.44,,581202ASW,manual
,,,,Part Number,WSHR.5 ID X 1 1/4 OD 1/16 THK 300 SS- 75842,,PEN_75842,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,WSHR.5 ID X 1 1/4 OD 1/16 THK 300 SS- 75842,,,True,Pentair 75842,788379700928,5,deny,,WSHR.5 ID X 1 1/4 OD 1/16 THK 300 SS- 75842 None,,1.85,,75842,manual
,,,,Part Number,WTRARC SH EX 2' P - 581202ASP,,PEN_581202ASP,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,WTRARC SH EX 2' P - 581202ASP,,,True,Pentair 581202ASP,788379751319,5,deny,,WTRARC SH EX 2' P - 581202ASP None,,527.54,,581202ASP,manual
,,,,Part Number,WTRARC SH EX 2' S - 581202ASS,,PEN_581202ASS,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,WTRARC SH EX 2' S - 581202ASS,,,True,Pentair 581202ASS,788379751418,5,deny,,WTRARC SH EX 2' S - 581202ASS None,,527.54,,581202ASS,manual
,,,,Part Number,HNDL VLV TEE MLDD - 273089,,PEN_273089,,shopify,,,Filters,,,Pentair,,"part,accessories,residential,pool,no-image",,,,,,,,True,,None,,HNDL VLV TEE MLDD - 273089,,,True,Pentair 273089,788379674991,5,deny,,HNDL VLV TEE MLDD - 273089 None,,10.33,,273089,manual
,,,,Part Number,"SYS CFII 19""SRDYN 1HP 1SP 3'TWL W/6'HK- SRCF2019DE1260",,PEN_SRCF2019DE1260,,shopify,,,Filters,,,Pentair,,"de,residential,wholegood,pool,no-image",,,,,,,,True,,None,,"SYS CFII 19""SRDYN 1HP 1SP 3'TWL W/6'HK- SRCF2019DE1260",,,True,Pentair SRCF2019DE1260,788379805371,5,deny,,"SYS CFII 19""SRDYN 1HP 1SP 3'TWL W/6'HK- SRCF2019DE1260 None",,532.35,,SRCF2019DE1260,manual
,,,,Part Number,SPINNER WASHER - LG47,,PEN_LG47,,shopify,,,Cleaners,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,SPINNER WASHER - LG47,,,True,Pentair LG47,807318007680,5,deny,,SPINNER WASHER - LG47 None,,1.52,,LG47,manual
,,,,Part Number,BAG DISPOS SND/SLT 4PK - LG45,,PEN_LG45,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,BAG DISPOS SND/SLT 4PK - LG45,,,True,Pentair LG45,807318007659,5,deny,,BAG DISPOS SND/SLT 4PK - LG45 None,,7.17,,LG45,manual
,,,,Part Number,JAM NUT SS - LG44,,PEN_LG44,,shopify,,,Cleaners,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,JAM NUT SS - LG44,,,True,Pentair LG44,807318007635,5,deny,,JAM NUT SS - LG44 None,,2.38,,LG44,manual
,,,,Part Number,SCR TILE RINSER - LG49,,PEN_LG49,,shopify,,,Cleaners,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,SCR TILE RINSER - LG49,,,True,Pentair LG49,807318007697,5,deny,,SCR TILE RINSER - LG49 None,,1.58,,LG49,manual
,,,,Part Number,"SCREW #10 x 3/4 PH PN HD SS 188-20,250,252,- R01023",,PEN_R01023,,shopify,,,Maintenance,,,Pentair,,"part,maintenance,residential,pool,no-image",,,,,,,,True,,None,,"SCREW #10 x 3/4 PH PN HD SS 188-20,250,252,- R01023",,,True,Pentair R01023,788379000028,5,deny,,"SCREW #10 x 3/4 PH PN HD SS 188-20,250,252,- R01023 None",,1.79,,R01023,manual
,,,,Part Number,OPTIONAL STRAINER 330 FLOATING- R18856,,PEN_R18856,,shopify,,,Maintenance,,,Pentair,,"part,maintenance,residential,pool,no-image",,,,,,,,True,,None,,OPTIONAL STRAINER 330 FLOATING- R18856,,,True,Pentair R18856,788379005962,5,deny,,OPTIONAL STRAINER 330 FLOATING- R18856 None,,5.5,,R18856,manual
,,,,Part Number,STOP PIN - R18854,,PEN_R18854,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,STOP PIN - R18854,,,True,Pentair R18854,788379702366,5,deny,,STOP PIN - R18854 None,,1.83,,R18854,manual
,,,,Part Number,STRAINER #335 CHLOR. - R18855,,PEN_R18855,,shopify,,,Maintenance,,,Pentair,,"part,maintenance,residential,pool,no-image",,,,,,,,True,,None,,STRAINER #335 CHLOR. - R18855,,,True,Pentair R18855,788379005955,5,deny,,STRAINER #335 CHLOR. - R18855 None,,2.68,,R18855,manual
,,,,Part Number,HTR IN/OUT W/PMP CU HX - PM1250NACC2BXN,,PEN_PM1250NACC2BXN,,shopify,,,Heaters,,,Pentair,,"whole good,commercial,wholegood,pool,no-image",,,,,,,,True,,None,,HTR IN/OUT W/PMP CU HX - PM1250NACC2BXN,,,True,Pentair PM1250NACC2BXN,788379746568,5,deny,,HTR IN/OUT W/PMP CU HX - PM1250NACC2BXN None,,16900.92,,PM1250NACC2BXN,manual
,,,,Part Number,GSKT AIR RELIEF FTG - 070952,,PEN_070952,,shopify,,,Filters,,,Pentair,,"filters,residential,part,pool,no-image",,,,,,,,True,,None,,GSKT AIR RELIEF FTG - 070952,,,True,Pentair 070952,788379695408,5,deny,,GSKT AIR RELIEF FTG - 070952 None,,2.46,,070952,manual
,,,,Part Number,GASKET TUBE SEAL - 070951,,PEN_070951,,shopify,,,Heaters,,,Pentair,,"gas,residential,part,pool,no-image",,,,,,,,True,,None,,GASKET TUBE SEAL - 070951,,,True,Pentair 070951,788379696061,5,deny,,GASKET TUBE SEAL - 070951 None,,1.79,,070951,manual
,,,,Part Number,MAGICFALLS ARC SHT 300MM WIDE EX- 581201ASWEX,,PEN_581201ASWEX,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,MAGICFALLS ARC SHT 300MM WIDE EX- 581201ASWEX,,,True,Pentair 581201ASWEX,788379857615,5,deny,,MAGICFALLS ARC SHT 300MM WIDE EX- 581201ASWEX None,,309.0,,581201ASWEX,manual
,,,,Part Number,BOOT TOGGLE PG2000 - 840220,,PEN_840220,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,BOOT TOGGLE PG2000 - 840220,,,True,Pentair 840220,788379646080,5,deny,,BOOT TOGGLE PG2000 - 840220 None,,4.88,,840220,manual
,,,,Part Number,MANF GAS SUPPLY TP WELDMENT PIPE 1000- 10C6100,,PEN_10C6100,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,MANF GAS SUPPLY TP WELDMENT PIPE 1000- 10C6100,,,True,Pentair 10C6100,788379814328,5,deny,,MANF GAS SUPPLY TP WELDMENT PIPE 1000- 10C6100 None,,377.35,,10C6100,manual
,,,,Part Number,TERM BLOCK 8 POS - 473160,,PEN_473160,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,TERM BLOCK 8 POS - 473160,,,True,Pentair 473160,788379604332,5,deny,,TERM BLOCK 8 POS - 473160 None,,13.32,,473160,manual
,,,,Part Number,ARLF ASY MAN VLV LRG BLK SELL FOR RPLCMNT- 273550,,PEN_273550,,shopify,,,Filters,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,ARLF ASY MAN VLV LRG BLK SELL FOR RPLCMNT- 273550,,,True,Pentair 273550,788379675141,5,deny,,ARLF ASY MAN VLV LRG BLK SELL FOR RPLCMNT- 273550 None,,56.78,,273550,manual
,,,,Part Number,ROD CNTR STAKD BW4048 /SM2048- 072880,,PEN_072880,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,ROD CNTR STAKD BW4048 /SM2048- 072880,,,True,Pentair 072880,788379683672,5,deny,,ROD CNTR STAKD BW4048 /SM2048- 072880 None,,22.83,,072880,manual
,,,,Part Number,ROD CNTR SM2024/4024 21IN- 072885,,PEN_072885,,shopify,,,Filters,,,Pentair,,"filters,residential,part,pool,no-image",,,,,,,,True,,None,,ROD CNTR SM2024/4024 21IN- 072885,,,True,Pentair 072885,788379683689,5,deny,,ROD CNTR SM2024/4024 21IN- 072885 None,,21.5,,072885,manual
,,,,Part Number,WR HARN ELEC - 473168,,PEN_473168,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,WR HARN ELEC - 473168,,,True,Pentair 473168,788379604387,5,deny,,WR HARN ELEC - 473168 None,,37.33,,473168,manual
,,,,Part Number,ROSETTE ART DECO SIL - 5822406,,PEN_5822406,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO SIL - 5822406,,,True,Pentair 5822406,788379758707,5,deny,,ROSETTE ART DECO SIL - 5822406 None,,167.5,,5822406,manual
,,,,Part Number,ROSETTE ART DECO BRZ - 5822407,,PEN_5822407,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO BRZ - 5822407,,,True,Pentair 5822407,788379758714,5,deny,,ROSETTE ART DECO BRZ - 5822407 None,,167.5,,5822407,manual
,,,,Part Number,ROSETTE ART DECO BRS - 5822404,,PEN_5822404,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO BRS - 5822404,,,True,Pentair 5822404,788379758684,5,deny,,ROSETTE ART DECO BRS - 5822404 None,,167.5,,5822404,manual
,,,,Part Number,ROSETTE ART DECO COP - 5822405,,PEN_5822405,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO COP - 5822405,,,True,Pentair 5822405,788379758691,5,deny,,ROSETTE ART DECO COP - 5822405 None,,167.5,,5822405,manual
,,,,Part Number,ROSETTE ART DECO NAT - 5822402,,PEN_5822402,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO NAT - 5822402,,,True,Pentair 5822402,788379758660,5,deny,,ROSETTE ART DECO NAT - 5822402 None,,84.23,,5822402,manual
,,,,Part Number,ROSETTE ART DECO WHT - 5822403,,PEN_5822403,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO WHT - 5822403,,,True,Pentair 5822403,788379758677,5,deny,,ROSETTE ART DECO WHT - 5822403 None,,84.23,,5822403,manual
,,,,Part Number,ROSETTE ART DECO GRY - 5822401,,PEN_5822401,,shopify,,,Deck Accessories,,,Pentair,,"water feature,accessories,residential,wholegood,pool,no-image",,,,,,,,True,,None,,ROSETTE ART DECO GRY - 5822401,,,True,Pentair 5822401,788379758653,5,deny,,ROSETTE ART DECO GRY - 5822401 None,,84.23,,5822401,manual
,,,,Part Number,DANFOSS BACKPLATE FOR C1 ENCLOSURE- AD-130B3910,,PEN_AD-130B3910,,shopify,,,Accessories,,,Pentair,,"no-cat,no-image",,,,,,,,True,,,,DANFOSS BACKPLATE FOR C1 ENCLOSURE- AD-130B3910,,,True,Pentair AD-130B3910,,5,deny,,DANFOSS BACKPLATE FOR C1 ENCLOSURE- AD-130B3910 None,,50.03,,AD-130B3910,manual
,,,,Part Number,DIFF ASY - C101-132,,PEN_C101-132,,shopify,,,Pumps,,,Pentair,,"part,residential,pool,no-image",,,,,,,,True,,None,,DIFF ASY - C101-132,,,True,Pentair C101-132,,5,deny,,DIFF ASY - C101-132 None,,104.97,,C101-132,manual
